Empresa;Formato;Versión;Fecha Creación;Fecha Modifica;Numero Sensores;Fecha de adcquisición;Ultimo dato;GMT;DT Mimimo;
CAE;DVD;1.02;05/10/2023 23:31;05/10/2023 23:31;1;20231004;23:55;-300;5;
N Sens;DT;Max;Hora Max;Min;Hora Min;00.00;00.05;00.10;00.15;00.20;00.25;00.30;00.35;00.40;00.45;00.50;00.55;01.00;01.05;01.10;01.15;01.20;01.25;01.30;01.35;01.40;01.45;01.50;01.55;02.00;02.05;02.10;02.15;02.20;02.25;02.30;02.35;02.40;02.45;02.50;02.55;03.00;03.05;03.10;03.15;03.20;03.25;03.30;03.35;03.40;03.45;03.50;03.55;04.00;04.05;04.10;04.15;04.20;04.25;04.30;04.35;04.40;04.45;04.50;04.55;05.00;05.05;05.10;05.15;05.20;05.25;05.30;05.35;05.40;05.45;05.50;05.55;06.00;06.05;06.10;06.15;06.20;06.25;06.30;06.35;06.40;06.45;06.50;06.55;07.00;07.05;07.10;07.15;07.20;07.25;07.30;07.35;07.40;07.45;07.50;07.55;08.00;08.05;08.10;08.15;08.20;08.25;08.30;08.35;08.40;08.45;08.50;08.55;09.00;09.05;09.10;09.15;09.20;09.25;09.30;09.35;09.40;09.45;09.50;09.55;10.00;10.05;10.10;10.15;10.20;10.25;10.30;10.35;10.40;10.45;10.50;10.55;11.00;11.05;11.10;11.15;11.20;11.25;11.30;11.35;11.40;11.45;11.50;11.55;12.00;12.05;12.10;12.15;12.20;12.25;12.30;12.35;12.40;12.45;12.50;12.55;13.00;13.05;13.10;13.15;13.20;13.25;13.30;13.35;13.40;13.45;13.50;13.55;14.00;14.05;14.10;14.15;14.20;14.25;14.30;14.35;14.40;14.45;14.50;14.55;15.00;15.05;15.10;15.15;15.20;15.25;15.30;15.35;15.40;15.45;15.50;15.55;16.00;16.05;16.10;16.15;16.20;16.25;16.30;16.35;16.40;16.45;16.50;16.55;17.00;17.05;17.10;17.15;17.20;17.25;17.30;17.35;17.40;17.45;17.50;17.55;18.00;18.05;18.10;18.15;18.20;18.25;18.30;18.35;18.40;18.45;18.50;18.55;19.00;19.05;19.10;19.15;19.20;19.25;19.30;19.35;19.40;19.45;19.50;19.55;20.00;20.05;20.10;20.15;20.20;20.25;20.30;20.35;20.40;20.45;20.50;20.55;21.00;21.05;21.10;21.15;21.20;21.25;21.30;21.35;21.40;21.45;21.50;21.55;22.00;22.05;22.10;22.15;22.20;22.25;22.30;22.35;22.40;22.45;22.50;22.55;23.00;23.05;23.10;23.15;23.20;23.25;23.30;23.35;23.40;23.45;23.50;23.55;
78652;5;;;;;74;73;71;70;68;67;67;67;67;66;67;67;68;69;69;72;72;75;77;80;82;85;87;90;93;98;100;105;108;113;118;122;126;131;137;142;148;153;158;164;171;176;183;188;194;199;205;211;216;221;228;232;239;244;249;255;259;264;270;274;279;283;286;292;296;299;304;307;309;314;317;320;321;321;326;326;328;332;331;332;333;334;334;334;333;333;332;333;330;330;327;327;324;320;319;317;311;310;306;301;298;293;288;284;279;275;269;264;260;254;248;243;236;231;226;220;214;209;202;195;190;184;178;173;166;161;156;150;145;140;134;129;123;120;115;110;106;101;96;92;89;85;81;79;74;73;70;68;66;64;62;60;60;59;59;58;57;56;56;56;58;59;59;61;62;63;66;67;70;73;75;78;80;85;87;91;94;98;102;107;110;115;119;124;128;134;138;144;149;154;159;166;171;177;182;188;193;199;204;208;213;218;224;229;234;240;245;250;253;258;262;268;274;277;281;283;286;290;293;296;299;301;303;306;309;310;311;313;314;314;315;316;317;319;319;318;316;317;317;315;314;313;310;310;305;304;301;297;296;292;288;284;279;276;271;267;264;259;255;249;246;240;235;232;226;222;217;212;207;201;196;191;186;181;176;171;167;163;158;153;149;144;142;137;134;130;126;123;
